datetime,portfolio,BTC,qt_long_short,qt_directional,tcb,edo_signal,hedron,dunamis,flagship_baus,momo,mrev,fundamentals,odum_ikenna,the_well,animus,algotoria,safehaven_trendpnl,safehaven,nova_arb_bn,nova_hft_bn,nova_cta_bn,hshv_gav,rebeta
2019-03-29,0.00693144506791965,,,,,,,,,,,,,0.00693144506791965,,,,,,,,,
2019-03-30,0.0027218642560791206,,,,,,,,,,,,,0.0027218642560791206,,,,,,,,,
2019-03-31,-7.992782469301574e-05,,,,,,,,,,,,,-7.992782469301574e-05,,,,,,,,,
2019-04-01,0.012412801785657068,,,,,,,,,,,,,0.012412801785657068,,,,,,,,,
2019-04-02,0.01694458939031196,,,,,,,,,,,,,0.01694458939031196,,,,,,,,,
2019-04-03,0.035143044739387674,,,,,,,,,,,,,0.035143044739387674,,,,,,,,,
2019-04-04,-0.0018022611865778915,,,,,,,,,,,,,-0.0018022611865778915,,,,,,,,,
2019-04-05,-0.0013997145213917594,,,,,,,,,,,,,-0.0013997145213917594,,,,,,,,,
2019-04-06,0.004242476431823405,,,,,,,,,,,,,0.004242476431823405,,,,,,,,,
2019-04-07,0.0007726263346299334,,,,,,,,,,,,,0.0007726263346299334,,,,,,,,,
2019-04-08,0.002726805269660293,,,,,,,,,,,,,0.002726805269660293,,,,,,,,,
2019-04-09,0.0015611622608133757,,,,,,,,,,,,,0.0015611622608133757,,,,,,,,,
2019-04-10,-0.001446365635697222,,,,,,,,,,,,,-0.001446365635697222,,,,,,,,,
2019-04-11,0.0005987928747503979,,,,,,,,,,,,,0.0005987928747503979,,,,,,,,,
2019-04-12,-0.004404960477108921,,,,,,,,,,,,,-0.004404960477108921,,,,,,,,,
2019-04-13,9.76291272076768e-05,,,,,,,,,,,,,9.76291272076768e-05,,,,,,,,,
2019-04-14,-1.751412277428699e-05,,,,,,,,,,,,,-1.751412277428699e-05,,,,,,,,,
2019-04-15,0.001246001269385122,,,,,,,,,,,,,0.001246001269385122,,,,,,,,,
2019-04-16,-0.0020093310513046303,,,,,,,,,,,,,-0.0020093310513046303,,,,,,,,,
2019-04-17,0.0017227161273072333,,,,,,,,,,,,,0.0017227161273072333,,,,,,,,,
2019-04-18,0.00028041195329020496,,,,,,,,,,,,,0.00028041195329020496,,,,,,,,,
2019-04-19,0.0006237447457932976,,,,,,,,,,,,,0.0006237447457932976,,,,,,,,,
2019-04-20,-9.599175507246649e-05,,,,,,,,,,,,,-9.599175507246649e-05,,,,,,,,,
2019-04-21,0.00033539877867072576,,,,,,,,,,,,,0.00033539877867072576,,,,,,,,,
2019-04-22,-0.0009330519269965531,,,,,,,,,,,,,-0.0009330519269965531,,,,,,,,,
2019-04-23,0.007068639694625123,,,,,,,,,,,,,0.007068639694625123,,,,,,,,,
2019-04-24,0.00514636513395339,,,,,,,,,,,,,0.00514636513395339,,,,,,,,,
2019-04-25,-0.0013824540560212206,,,,,,,,,,,,,-0.0013824540560212206,,,,,,,,,
2019-04-26,-0.0018087724243478487,,,,,,,,,,,,,-0.0018087724243478487,,,,,,,,,
2019-04-27,0.0009027083219992349,,,,,,,,,,,,,0.0009027083219992349,,,,,,,,,
2019-04-28,-0.00034375672414832525,,,,,,,,,,,,,-0.00034375672414832525,,,,,,,,,
2019-04-29,-1.612143202145422e-05,,,,,,,,,,,,,-1.612143202145422e-05,,,,,,,,,
2019-04-30,-0.0008282569392665806,,,,,,,,,,,,,-0.0008282569392665806,,,,,,,,,
2019-05-01,0.001233787241533335,,,,,,,,,,,,,0.001233787241533335,,,,,,,,,
2019-05-02,0.002053315592118299,,,,,,,,,,,,,0.002053315592118299,,,,,,,,,
2019-05-03,0.006197560709935379,,,,,,,,,,,,,0.006197560709935379,,,,,,,,,
2019-05-04,0.0036861313008500485,,,,,,,,,,,,,0.0036861313008500485,,,,,,,,,
2019-05-05,5.83765686938964e-05,,,,,,,,,,,,,5.83765686938964e-05,,,,,,,,,
2019-05-06,-0.002043653949535651,,,,,,,,,,,,,-0.002043653949535651,,,,,,,,,
2019-05-07,0.000985473029853301,,,,,,,,,,,,,0.000985473029853301,,,,,,,,,
2019-05-08,0.0002748284417899427,,,,,,,,,,,,,0.0002748284417899427,,,,,,,,,
2019-05-09,0.004322454200571979,,,,,,,,,,,,,0.004322454200571979,,,,,,,,,
2019-05-10,0.003016598060280984,,,,,,,,,,,,,0.003016598060280984,,,,,,,,,
2019-05-11,0.0006862181355169472,,,,,,,,,,,,,0.0006862181355169472,,,,,,,,,
2019-05-12,0.009692939710718163,,,,,,,,,,,,,0.009692939710718163,,,,,,,,,
2019-05-13,0.00034853344550178633,,,,,,,,,,,,,0.00034853344550178633,,,,,,,,,
2019-05-14,0.01586713581165955,,,,,,,,,,,,,0.01586713581165955,,,,,,,,,
2019-05-15,0.004937836670273699,,,,,,,,,,,,,0.004937836670273699,,,,,,,,,
2019-05-16,0.006979326987055945,,,,,,,,,,,,,0.006979326987055945,,,,,,,,,
2019-05-17,0.00031358781034596106,,,,,,,,,,,,,0.00031358781034596106,,,,,,,,,
2019-05-18,-0.006183639838623356,,,,,,,,,,,,,-0.006183639838623356,,,,,,,,,
2019-05-19,-0.002998620833482457,,,,,,,,,,,,,-0.002998620833482457,,,,,,,,,
2019-05-20,0.010719232394433398,,,,,,,,,,,,,0.010719232394433398,,,,,,,,,
2019-05-21,-0.003232195115734915,,,,,,,,,,,,,-0.003232195115734915,,,,,,,,,
2019-05-22,-0.002088136540340235,,,,,,,,,,,,,-0.002088136540340235,,,,,,,,,
2019-05-23,-0.0024968911553989726,,,,,,,,,,,,,-0.0024968911553989726,,,,,,,,,
2019-05-24,0.0015784163604151136,,,,,,,,,,,,,0.0015784163604151136,,,,,,,,,
2019-05-25,0.0009703352387744335,,,,,,,,,,,,,0.0009703352387744335,,,,,,,,,
2019-05-26,0.0003849679801544159,,,,,,,,,,,,,0.0003849679801544159,,,,,,,,,
2019-05-27,0.006125039243490837,,,,,,,,,,,,,0.006125039243490837,,,,,,,,,
2019-05-28,0.001492299986788792,,,,,,,,,,,,,0.001492299986788792,,,,,,,,,
2019-05-29,-0.00021725155491414405,,,,,,,,,,,,,-0.00021725155491414405,,,,,,,,,
2019-05-30,0.003646864481761991,,,,,,,,,,,,,0.003646864481761991,,,,,,,,,
2019-05-31,-0.004123706336828015,,,,,,,,,,,,,-0.004123706336828015,,,,,,,,,
2019-06-01,0.004204481678083072,,,,,,,,,,,,,0.004204481678083072,,,,,,,,,
2019-06-02,-0.00043343501342785196,,,,,,,,,,,,,-0.00043343501342785196,,,,,,,,,
2019-06-03,0.0016586611377229499,,,,,,,,,,,,,0.0016586611377229499,,,,,,,,,
2019-06-04,-0.005687116086281696,,,,,,,,,,,,,-0.005687116086281696,,,,,,,,,
2019-06-05,-0.0030981121115153387,,,,,,,,,,,,,-0.0030981121115153387,,,,,,,,,
2019-06-06,0.0010657353030953942,,,,,,,,,,,,,0.0010657353030953942,,,,,,,,,
2019-06-07,0.00019169469954416485,,,,,,,,,,,,,0.00019169469954416485,,,,,,,,,
2019-06-08,0.001102086283649717,,,,,,,,,,,,,0.001102086283649717,,,,,,,,,
2019-06-09,-0.0010432809477126659,,,,,,,,,,,,,-0.0010432809477126659,,,,,,,,,
2019-06-10,-0.0027036299214137083,,,,,,,,,,,,,-0.0027036299214137083,,,,,,,,,
2019-06-11,0.0031357207795426056,,,,,,,,,,,,,0.0031357207795426056,,,,,,,,,
2019-06-12,0.001332053812681755,,,,,,,,,,,,,0.001332053812681755,,,,,,,,,
2019-06-13,0.002590483364596219,,,,,,,,,,,,,0.002590483364596219,,,,,,,,,
2019-06-14,0.0010686619236139894,,,,,,,,,,,,,0.0010686619236139894,,,,,,,,,
2019-06-15,0.0039209904663586315,,,,,,,,,,,,,0.0039209904663586315,,,,,,,,,
2019-06-16,0.002010606145000038,,,,,,,,,,,,,0.002010606145000038,,,,,,,,,
2019-06-17,0.0011973446482118622,,,,,,,,,,,,,0.0011973446482118622,,,,,,,,,
2019-06-18,0.0018952724200200777,,,,,,,,,,,,,0.0018952724200200777,,,,,,,,,
2019-06-19,-0.00217906876426166,,,,,,,,,,,,,-0.00217906876426166,,,,,,,,,
2019-06-20,0.001365333505012778,,,,,,,,,,,,,0.001365333505012778,,,,,,,,,
2019-06-21,0.016122814844656608,,,,,,,,,,,,,0.016122814844656608,,,,,,,,,
2019-06-22,0.015384208446038716,,,,,,,,,,,,,0.015384208446038716,,,,,,,,,
2019-06-23,0.004552301966715966,,,,,,,,,,,,,0.004552301966715966,,,,,,,,,
2019-06-24,0.0012439808697763954,,,,,,,,,,,,,0.0012439808697763954,,,,,,,,,
2019-06-25,0.009440310100439664,,,,,,,,,,,,,0.009440310100439664,,,,,,,,,
2019-06-26,0.005738927793474957,,,,,,,,,,,,,0.005738927793474957,,,,,,,,,
2019-06-27,0.01706218090571232,,,,,,,,,,,,,0.01706218090571232,,,,,,,,,
2019-06-28,-0.016925489100667934,,,,,,,,,,,,,-0.016925489100667934,,,,,,,,,
2019-06-29,0.00898065680001503,,,,,,,,,,,,,0.00898065680001503,,,,,,,,,
2019-06-30,-0.002255016442025193,,,,,,,,,,,,,-0.002255016442025193,,,,,,,,,
2019-07-01,-0.006297318706178556,,,,,,,,,,,,,-0.006297318706178556,,,,,,,,,
2019-07-02,-0.0008407456753268816,,,,,,,,,,,,,-0.0008407456753268816,,,,,,,,,
2019-07-03,0.00024076741085510278,,,,,,,,,,,,,0.00024076741085510278,,,,,,,,,
2019-07-04,0.0064066277029770635,,,,,,,,,,,,,0.0064066277029770635,,,,,,,,,
2019-07-05,-0.0046866866920803885,,,,,,,,,,,,,-0.0046866866920803885,,,,,,,,,
2019-07-06,-0.00047677757339459337,,,,,,,,,,,,,-0.00047677757339459337,,,,,,,,,
2019-07-07,0.0012970287492650723,,,,,,,,,,,,,0.0012970287492650723,,,,,,,,,
2019-07-08,0.0018145089887044996,,,,,,,,,,,,,0.0018145089887044996,,,,,,,,,
2019-07-09,0.005498272011894789,,,,,,,,,,,,,0.005498272011894789,,,,,,,,,
2019-07-10,0.0014148910816926819,,,,,,,,,,,,,0.0014148910816926819,,,,,,,,,
2019-07-11,-0.0020227087261941445,,,,,,,,,,,,,-0.0020227087261941445,,,,,,,,,
2019-07-12,-0.006660023573669349,,,,,,,,,,,,,-0.006660023573669349,,,,,,,,,
2019-07-13,0.0026550904819753196,,,,,,,,,,,,,0.0026550904819753196,,,,,,,,,
2019-07-14,-0.003210134496910544,,,,,,,,,,,,,-0.003210134496910544,,,,,,,,,
2019-07-15,-0.006896875210152809,,,,,,,,,,,,,-0.006896875210152809,,,,,,,,,
2019-07-16,0.0022165136245364536,,,,,,,,,,,,,0.0022165136245364536,,,,,,,,,
2019-07-17,-0.007485335963276052,,,,,,,,,,,,,-0.007485335963276052,,,,,,,,,
2019-07-18,0.0019466036639690376,,,,,,,,,,,,,0.0019466036639690376,,,,,,,,,
2019-07-19,0.004061872068127803,,,,,,,,,,,,,0.004061872068127803,,,,,,,,,
2019-07-20,-0.00018659229923434495,,,,,,,,,,,,,-0.00018659229923434495,,,,,,,,,
2019-07-21,0.0019365143864067402,,,,,,,,,,,,,0.0019365143864067402,,,,,,,,,
2019-07-22,-0.0016170774104402597,,,,,,,,,,,,,-0.0016170774104402597,,,,,,,,,
2019-07-23,-0.001800977706382323,,,,,,,,,,,,,-0.001800977706382323,,,,,,,,,
2019-07-24,-0.002018830597762644,,,,,,,,,,,,,-0.002018830597762644,,,,,,,,,
2019-07-25,-0.0031164512783050657,,,,,,,,,,,,,-0.0031164512783050657,,,,,,,,,
2019-07-26,0.00026380647981572025,,,,,,,,,,,,,0.00026380647981572025,,,,,,,,,
2019-07-27,-0.0003250903193939836,,,,,,,,,,,,,-0.0003250903193939836,,,,,,,,,
2019-07-28,-0.00028592364789858937,,,,,,,,,,,,,-0.00028592364789858937,,,,,,,,,
2019-07-29,0.00026055889330600657,,,,,,,,,,,,,0.00026055889330600657,,,,,,,,,
2019-07-30,-0.00018182101943320372,,,,,,,,,,,,,-0.00018182101943320372,,,,,,,,,
2019-07-31,-0.0032490276724643774,,,,,,,,,,,,,-0.0032490276724643774,,,,,,,,,
2019-08-01,0.008349981715516153,,,,,,,,,,,,,0.008349981715516153,,,,,,,,,
2019-08-02,0.00257314656655927,,,,,,,,,,,,,0.00257314656655927,,,,,,,,,
2019-08-03,0.012185948360101895,,,,,,,,,,,,,0.012185948360101895,,,,,,,,,
2019-08-04,0.0029135189609010848,,,,,,,,,,,,,0.0029135189609010848,,,,,,,,,
2019-08-05,0.0070185120959376235,,,,,,,,,,,,,0.0070185120959376235,,,,,,,,,
2019-08-06,0.009138080259154746,,,,,,,,,,,,,0.009138080259154746,,,,,,,,,
2019-08-07,-0.0031094142985998996,,,,,,,,,,,,,-0.0031094142985998996,,,,,,,,,
2019-08-08,0.002495980868280512,,,,,,,,,,,,,0.002495980868280512,,,,,,,,,
2019-08-09,-0.0002229535653750503,,,,,,,,,,,,,-0.0002229535653750503,,,,,,,,,
2019-08-10,0.0010299611210786708,,,,,,,,,,,,,0.0010299611210786708,,,,,,,,,
2019-08-11,-0.003140608551397306,,,,,,,,,,,,,-0.003140608551397306,,,,,,,,,
2019-08-12,0.0010041234427886625,,,,,,,,,,,,,0.0010041234427886625,,,,,,,,,
2019-08-13,-0.0008082741085515543,,,,,,,,,,,,,-0.0008082741085515543,,,,,,,,,
2019-08-14,0.0027501633806379377,,,,,,,,,,,,,0.0027501633806379377,,,,,,,,,
2019-08-15,-0.0023990854565838493,,,,,,,,,,,,,-0.0023990854565838493,,,,,,,,,
2019-08-16,-0.0022535039668438728,,,,,,,,,,,,,-0.0022535039668438728,,,,,,,,,
2019-08-17,8.372068351025774e-06,,,,,,,,,,,,,8.372068351025774e-06,,,,,,,,,
2019-08-18,-0.0005159809132788684,,,,,,,,,,,,,-0.0005159809132788684,,,,,,,,,
2019-08-19,-0.0009293907302944104,,,,,,,,,,,,,-0.0009293907302944104,,,,,,,,,
2019-08-20,0.003493671486497485,,,,,,,,,,,,,0.003493671486497485,,,,,,,,,
2019-08-21,-0.0020520596703310634,,,,,,,,,,,,,-0.0020520596703310634,,,,,,,,,
2019-08-22,-0.006523964346809907,,,,,,,,,,,,,-0.006523964346809907,,,,,,,,,
2019-08-23,-0.00037795292245934586,,,,,,,,,,,,,-0.00037795292245934586,,,,,,,,,
2019-08-24,0.0009420649515534674,,,,,,,,,,,,,0.0009420649515534674,,,,,,,,,
2019-08-25,-0.0017078854025428525,,,,,,,,,,,,,-0.0017078854025428525,,,,,,,,,
2019-08-26,-0.0019453116891026134,,,,,,,,,,,,,-0.0019453116891026134,,,,,,,,,
2019-08-27,-0.0037546830931988184,,,,,,,,,,,,,-0.0037546830931988184,,,,,,,,,
2019-08-28,0.0012380047295306174,,,,,,,,,,,,,0.0012380047295306174,,,,,,,,,
2019-08-29,2.763022383334146e-06,,,,,,,,,,,,,2.763022383334146e-06,,,,,,,,,
2019-08-30,-0.0006817419729620022,,,,,,,,,,,,,-0.0006817419729620022,,,,,,,,,
2019-08-31,0.0002104569439755899,,,,,,,,,,,,,0.0002104569439755899,,,,,,,,,
2019-09-01,-0.00023306582606630322,,,,,,,,,,,,,-0.00023306582606630322,,,,,,,,,
2019-09-02,0.0003632862524269864,,,,,,,,,,,,,0.0003632862524269864,,,,,,,,,
2019-09-03,0.007038555823782433,,,,,,,,,,,,,0.007038555823782433,,,,,,,,,
2019-09-04,0.0011608364592854414,,,,,,,,,,,,,0.0011608364592854414,,,,,,,,,
2019-09-05,-0.00029591837885212247,,,,,,,,,,,,,-0.00029591837885212247,,,,,,,,,
2019-09-06,-0.005086295116654371,,,,,,,,,,,,,-0.005086295116654371,,,,,,,,,
2019-09-07,-0.0014380227955984592,,,,,,,,,,,,,-0.0014380227955984592,,,,,,,,,
2019-09-08,0.00011490229681188069,,,,,,,,,,,,,0.00011490229681188069,,,,,,,,,
2019-09-09,0.00016873740776701673,,,,,,,,,,,,,0.00016873740776701673,,,,,,,,,
2019-09-10,-0.00022368955386109501,,,,,,,,,,,,,-0.00022368955386109501,,,,,,,,,
2019-09-11,-0.0011929474414322794,,,,,,,,,,,,,-0.0011929474414322794,,,,,,,,,
2019-09-12,-0.0041804582366777865,,,,,,,,,,,,,-0.0041804582366777865,,,,,,,,,
2019-09-13,0.001062127139418445,,,,,,,,,,,,,0.001062127139418445,,,,,,,,,
2019-09-14,-0.00043817829842973666,,,,,,,,,,,,,-0.00043817829842973666,,,,,,,,,
2019-09-15,0.0006335438593543241,,,,,,,,,,,,,0.0006335438593543241,,,,,,,,,
2019-09-16,6.572409330929396e-05,,,,,,,,,,,,,6.572409330929396e-05,,,,,,,,,
2019-09-17,0.001199136925218891,,,,,,,,,,,,,0.001199136925218891,,,,,,,,,
2019-09-18,0.002868164016748942,,,,,,,,,,,,,0.002868164016748942,,,,,,,,,
2019-09-19,-0.006601083529342855,,,,,,,,,,,,,-0.006601083529342855,,,,,,,,,
2019-09-20,0.001090942188556543,,,,,,,,,,,,,0.001090942188556543,,,,,,,,,
2019-09-21,-0.004950298196227276,,,,,,,,,,,,,-0.004950298196227276,,,,,,,,,
2019-09-22,-0.0011599579923391445,,,,,,,,,,,,,-0.0011599579923391445,,,,,,,,,
2019-09-23,-0.0007881027882975511,,,,,,,,,,,,,-0.0007881027882975511,,,,,,,,,
2019-09-24,0.013885206999304955,,,,,,,,,,,,,0.013885206999304955,,,,,,,,,
2019-09-25,-0.005345066943408638,-0.007740267872591633,,,,,,,,,,,,-0.005345066943408638,,,,,,,,,
2019-09-26,0.0004458962277194001,-0.043881011664197334,,,,,,,,,,,,0.0004458962277194001,,,,,,,,,
2019-09-27,0.006532895678964978,0.014437696568922576,,,,,,,,,,,,0.006532895678964978,,,,,,,,,
2019-09-28,0.0001992706834164082,0.0023066047658415467,,,,,,,,,,,,0.0001992706834164082,,,,,,,,,
2019-09-29,1.7160405876515128e-05,-0.018720303390446724,,,,,,,,,,,,1.7160405876515128e-05,,,,,,,,,
2019-09-30,-0.0002136340551123217,0.030325940442379684,,,,,,,,,,,,-0.0002136340551123217,,,,,,,,,
2019-10-01,0.00035525997706509216,0.0005020613480346547,,,,,,,,,,,,0.00035525997706509216,,,,,,,,,
2019-10-02,-0.00015066530917584586,0.007495778045838231,,,,,,,,,,,,-0.00015066530917584586,,,,,,,,,
2019-10-03,0.0002770421946289847,-0.015788767908583745,,,,,,,,,,,,0.0002770421946289847,,,,,,,,,
2019-10-04,-0.0005691257375853853,-0.010913266839167046,,,,,,,,,,,,-0.0005691257375853853,,,,,,,,,
2019-10-05,-5.491985259054033e-05,-0.0010355990239294677,,,,,,,,,,,,-5.491985259054033e-05,,,,,,,,,
2019-10-06,0.0004014363715307834,-0.03316244241049782,,,,,,,,,,,,0.0004014363715307834,,,,,,,,,
2019-10-07,0.0023619149489899627,0.04254411489419696,,,,,,,,,,,,0.0023619149489899627,,,,,,,,,
